intExpID,Type,Case,Protocol,total_users,user_no,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,seg_Dur,width,height,resolutions,Clae,Duanmu,Yin,Yu,P1203
13,5g,Driving-9,tcp,1,1,52,86767,176,0,3918,11240,989,247293,22793,bba,2000,1920,1080,1920x1080,0.287,57.065,85096.66,1.713,2.366
13,5g,Driving-9,tcp,1,1,53,89544,1516,0,4375,6333,4800,1200140,22017,bba,2000,1920,1080,1920x1080,0.298,57.421,89015.081,1.763,2.389
13,5g,Driving-9,tcp,1,1,54,91737,965,0,4375,13024,6284,1571135,21824,bba,2000,1920,1080,1920x1080,0.312,57.759,93390.1,1.811,2.407
13,5g,Driving-9,tcp,1,1,55,95281,2325,0,4375,6537,7599,1899904,20281,bba,2000,1920,1080,1920x1080,0.33,58.085,97765.119,1.858,2.413
13,5g,Driving-9,tcp,1,1,56,97079,549,0,239,2085,572,143125,20484,bba,2000,320,180,320x180,0.288,58.101,93869.13,1.829,2.353
13,5g,Driving-9,tcp,1,1,57,98798,472,0,239,1932,456,114043,20765,bba,2000,320,180,320x180,0.249,57.906,94108.645,1.801,2.32
13,5g,Driving-9,tcp,1,1,58,100207,119,0,239,4598,273,68404,21357,bba,2000,320,180,320x180,0.212,57.717,94348.16,1.774,2.3
13,5g,Driving-9,tcp,1,1,59,101625,158,0,378,5399,426,106641,21939,bba,2000,384,216,384x216,0.183,57.521,94587.675,1.75,2.275
13,5g,Driving-9,tcp,1,1,60,103014,112,0,572,4813,269,67383,22550,bba,2000,512,288,512x288,0.165,57.36,94966.252,1.731,2.263
13,5g,Driving-9,tcp,1,1,61,104563,243,0,766,7083,860,215159,23002,bba,2000,512,288,512x288,0.155,57.229,95538.741,1.715,2.238
13,5g,Driving-9,tcp,1,1,62,106306,364,0,1077,7066,1286,321542,23259,bba,2000,640,360,640x360,0.157,57.144,96305.039,1.705,2.24
12,5g,Driving-8,tcp,1,1,1,47,40,0,239,426,8,2132,2000,bba,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
12,5g,Driving-8,tcp,1,1,2,2797,240,0,378,4565,547,136969,4000,bba,2000,384,216,384x216,0.419,47.061,-11520.97,0.309,1.882
12,5g,Driving-8,tcp,1,1,3,4154,310,0,572,6813,1056,264029,4644,bba,2000,512,288,512x288,0.427,47.695,857.607,0.397,2.155
12,5g,Driving-8,tcp,1,1,4,5203,260,0,572,8161,1060,265236,5596,bba,2000,512,288,512x288,0.492,48.002,1430.096,0.441,2.212
12,5g,Driving-8,tcp,1,1,5,6191,162,0,572,7707,624,156067,6608,bba,2000,512,288,512x288,0.541,48.186,2002.585,0.467,2.201
12,5g,Driving-8,tcp,1,1,6,7306,217,0,766,7356,798,199533,7494,bba,2000,512,288,512x288,0.559,48.542,2575.074,0.517,2.229
12,5g,Driving-8,tcp,1,1,7,8294,228,0,1077,8583,978,244633,8506,bba,2000,640,360,640x360,0.529,49.127,3341.372,0.597,2.383
12,5g,Driving-8,tcp,1,1,8,9563,319,0,1801,8606,1372,343203,9238,bba,2000,736,414,736x414,0.381,50.252,4419.294,0.748,2.538
12,5g,Driving-8,tcp,1,1,9,10795,280,0,1801,11391,1594,398693,10007,bba,2000,736,414,736x414,0.399,51.072,6220.628,0.865,2.654
12,5g,Driving-8,tcp,1,1,10,11961,371,0,1801,8231,1526,381730,10842,bba,2000,736,414,736x414,0.457,51.727,8021.962,0.958,2.718
12,5g,Driving-8,tcp,1,1,11,13672,356,0,1801,8911,1586,396552,11131,bba,2000,736,414,736x414,0.524,52.264,9823.296,1.035,2.765
12,5g,Driving-8,tcp,1,1,12,14929,325,0,1801,9163,1489,372270,11874,bba,2000,736,414,736x414,0.594,52.711,11624.63,1.099,2.802
12,5g,Driving-8,tcp,1,1,13,16124,275,0,1801,9851,1354,338656,12679,bba,2000,736,414,736x414,0.661,53.089,13425.964,1.153,2.853
12,5g,Driving-8,tcp,1,1,14,17223,213,0,1801,10417,1109,277360,13580,bba,2000,736,414,736x414,0.724,53.413,15227.298,1.199,2.876
12,5g,Driving-8,tcp,1,1,15,18656,477,0,2422,6755,1611,402782,14148,bba,2000,1280,720,1280x720,0.751,54.02,17028.632,1.281,2.99
12,5g,Driving-8,tcp,1,1,16,20147,415,0,2422,10758,2232,558112,14657,bba,2000,1280,720,1280x720,0.791,54.519,19450.999,1.352,3.046
12,5g,Driving-8,tcp,1,1,17,21604,435,0,2422,12575,2735,683798,15200,bba,2000,1280,720,1280x720,0.839,54.96,21873.366,1.415,3.26
12,5g,Driving-8,tcp,1,1,18,23128,470,0,2422,12155,2856,714153,15676,bba,2000,1280,720,1280x720,0.889,55.352,24295.733,1.471,3.339
12,5g,Driving-8,tcp,1,1,19,24842,757,0,2422,7990,3024,756120,15963,bba,2000,1280,720,1280x720,0.939,55.702,26718.1,1.521,3.385
12,5g,Driving-8,tcp,1,1,20,26556,777,0,2422,7443,2891,722967,16250,bba,2000,1280,720,1280x720,0.989,56.018,29140.467,1.566,3.42
12,5g,Driving-8,tcp,1,1,21,27943,491,0,2422,12225,3001,750342,16863,bba,2000,1280,720,1280x720,1.039,56.303,31562.834,1.607,3.453
12,5g,Driving-8,tcp,1,1,22,29824,975,0,2422,7929,3865,966351,16983,bba,2000,1280,720,1280x720,1.086,56.563,33985.201,1.644,3.481
12,5g,Driving-8,tcp,1,1,23,31205,464,0,2422,14232,3301,825471,17603,bba,2000,1280,720,1280x720,1.132,56.8,36407.568,1.678,3.541
12,5g,Driving-8,tcp,1,1,24,33289,1146,0,2422,5959,3414,853629,17519,bba,2000,1280,720,1280x720,1.176,57.017,38829.935,1.709,3.567
12,5g,Driving-8,tcp,1,1,25,35274,773,0,2422,7943,3070,767568,17535,bba,2000,1280,720,1280x720,1.218,57.217,41252.302,1.737,3.613
12,5g,Driving-8,tcp,1,1,26,37073,572,0,2422,10451,2989,747264,17736,bba,2000,1280,720,1280x720,1.259,57.401,43674.669,1.764,3.653
12,5g,Driving-8,tcp,1,1,27,39087,1040,0,2422,5654,2940,735059,17723,bba,2000,1280,720,1280x720,1.298,57.572,46097.036,1.788,3.676
12,5g,Driving-8,tcp,1,1,28,40729,678,0,2422,8408,2850,712647,18081,bba,2000,1280,720,1280x720,1.335,57.73,48519.403,1.811,3.697
12,5g,Driving-8,tcp,1,1,29,42355,657,0,2422,7951,2611,652986,18456,bba,2000,1280,720,1280x720,1.371,57.878,50941.77,1.832,3.74
12,5g,Driving-8,tcp,1,1,30,44779,1412,0,2422,3334,2353,588459,18032,bba,2000,1280,720,1280x720,1.405,58.016,53364.137,1.852,3.746
12,5g,Driving-8,tcp,1,1,31,46427,669,0,2422,5274,1764,441121,18385,bba,2000,1280,720,1280x720,1.437,58.145,55786.504,1.87,3.764
12,5g,Driving-8,tcp,1,1,32,48007,463,0,2422,9152,2118,529688,18806,bba,2000,1280,720,1280x720,1.469,58.265,58208.871,1.887,3.781
12,5g,Driving-8,tcp,1,1,33,49743,742,0,2422,6914,2565,641296,19070,bba,2000,1280,720,1280x720,1.499,58.379,60631.238,1.903,3.793
12,5g,Driving-8,tcp,1,1,34,51425,650,0,2422,4199,1364,341237,19389,bba,2000,1280,720,1280x720,1.528,58.486,63053.605,1.919,3.807
12,5g,Driving-8,tcp,1,1,35,53043,576,0,2422,6990,2013,503338,19772,bba,2000,1280,720,1280x720,1.555,58.586,65475.972,1.933,3.822
12,5g,Driving-8,tcp,1,1,36,54322,253,0,2422,9463,1197,299282,20493,bba,2000,1280,720,1280x720,1.582,58.682,67898.339,1.947,3.834
12,5g,Driving-8,tcp,1,1,37,55467,121,0,2422,23719,1435,358755,21348,bba,2000,1280,720,1280x720,1.608,58.772,70320.706,1.96,3.847
12,5g,Driving-8,tcp,1,1,38,57435,928,0,3091,3537,1641,410358,21381,bba,2000,1280,720,1280x720,1.625,59.011,72743.073,1.989,3.86
12,5g,Driving-8,tcp,1,1,39,58948,444,0,3091,7753,1721,430293,21869,bba,2000,1280,720,1280x720,1.644,59.209,75834.979,2.018,3.872
12,5g,Driving-8,tcp,1,1,40,63553,3122,0,3091,1078,1684,421011,19265,bba,2000,1280,720,1280x720,1.664,59.397,78926.885,2.044,3.884
12,5g,Driving-8,tcp,1,1,41,66803,1633,0,239,192,157,39391,18016,bba,2000,320,180,320x180,1.542,59.302,76314.009,2,3.637
12,5g,Driving-8,tcp,1,1,42,71653,2655,0,239,106,140,35224,15166,bba,2000,320,180,320x180,1.432,59.009,76553.524,1.959,3.465
12,5g,Driving-8,tcp,1,1,43,74210,1069,0,239,265,142,35513,14609,bba,2000,320,180,320x180,1.333,58.729,76793.039,1.919,3.308
12,5g,Driving-8,tcp,1,1,44,77785,1614,0,239,233,188,47067,13035,bba,2000,320,180,320x180,1.242,58.462,77032.554,1.88,3.054
12,5g,Driving-8,tcp,1,1,45,79784,48,0,239,4518,108,27108,13037,bba,2000,320,180,320x180,1.159,58.207,77272.069,1.844,2.954
12,5g,Driving-8,tcp,1,1,46,83801,1552,0,378,226,175,43897,11020,bba,2000,384,216,384x216,1.095,57.939,77511.584,1.812,2.89
12,5g,Driving-8,tcp,1,1,47,88261,2490,0,378,168,209,52375,8561,bba,2000,384,216,384x216,1.034,57.726,77890.161,1.782,2.773
12,5g,Driving-8,tcp,1,1,48,91050,1163,0,239,211,122,30725,7773,bba,2000,320,180,320x180,0.968,57.465,77990.614,1.749,2.729
12,5g,Driving-8,tcp,1,1,49,94130,1309,0,239,224,146,36678,6694,bba,2000,320,180,320x180,0.906,57.249,78230.129,1.719,2.666
12,5g,Driving-8,tcp,1,1,50,97441,1564,0,239,155,121,30369,5383,bba,2000,320,180,320x180,0.848,57.042,78469.644,1.689,2.641
12,5g,Driving-8,tcp,1,1,51,100809,1649,0,239,111,91,22886,4016,bba,2000,320,180,320x180,0.795,56.843,78709.159,1.661,2.607
12,5g,Driving-8,tcp,1,1,52,105154,2273,329,239,71,80,20174,2000,bba,2000,320,180,320x180,0.744,56.834,79935.674,-27.611,2.436
12,5g,Driving-8,tcp,1,1,53,108057,1154,903,239,532,307,76817,2000,bba,2000,320,180,320x180,0.697,57.137,82884.189,-20.276,2.291
12,5g,Driving-8,tcp,1,1,54,109497,221,0,239,3643,402,100640,2561,bba,2000,320,180,320x180,0.653,56.774,82136.704,-21.135,2.273
12,5g,Driving-8,tcp,1,1,55,111302,558,0,378,2810,784,196034,2757,bba,2000,384,216,384x216,0.619,56.108,79667.219,1.56,2.271
12,5g,Driving-8,tcp,1,1,56,112975,382,0,378,4857,927,231925,3085,bba,2000,384,216,384x216,0.587,55.961,80045.796,1.539,2.25
12,5g,Driving-8,tcp,1,1,57,114526,293,0,378,4731,693,173273,3534,bba,2000,384,216,384x216,0.557,55.818,80424.373,1.518,2.213
12,5g,Driving-8,tcp,1,1,58,116129,325,0,378,2827,459,114880,3932,bba,2000,384,216,384x216,0.529,55.681,80802.95,1.499,2.202
12,5g,Driving-8,tcp,1,1,59,117760,316,0,378,2699,426,106641,4301,bba,2000,384,216,384x216,0.502,55.548,81181.527,1.48,2.192
12,5g,Driving-8,tcp,1,1,60,119388,329,0,378,1162,191,47823,4673,bba,2000,384,216,384x216,0.477,55.419,81560.104,1.461,2.182
12,5g,Driving-8,tcp,1,1,61,120964,258,0,378,3495,450,112741,5098,bba,2000,384,216,384x216,0.453,55.295,81938.681,1.444,2.174
12,5g,Driving-8,tcp,1,1,62,122632,333,0,378,2796,465,116395,5431,bba,2000,384,216,384x216,0.43,55.175,82317.258,1.426,2.166
12,5g,Driving-8,tcp,1,1,63,124179,222,0,378,2605,289,72309,5884,bba,2000,384,216,384x216,0.408,55.058,82695.835,1.41,2.167
12,5g,Driving-8,tcp,1,1,64,125786,291,0,572,3263,474,118706,6278,bba,2000,512,288,512x288,0.396,54.945,83074.412,1.397,2.174
12,5g,Driving-8,tcp,1,1,65,127414,243,0,572,4335,526,131682,6651,bba,2000,512,288,512x288,0.384,54.857,83646.901,1.384,2.18
12,5g,Driving-8,tcp,1,1,66,129219,407,0,766,2720,553,138411,6846,bba,2000,512,288,512x288,0.38,54.773,84219.39,1.375,2.185
12,5g,Driving-8,tcp,1,1,67,130776,187,0,766,4216,394,98564,7289,bba,2000,512,288,512x288,0.376,54.71,84985.688,1.366,2.167
12,5g,Driving-8,tcp,1,1,68,132280,102,0,1077,10435,532,133047,7785,bba,2000,640,360,640x360,0.381,54.671,85751.986,1.361,2.184
12,5g,Driving-8,tcp,1,1,69,134187,491,0,1801,2995,735,183867,7879,bba,2000,736,414,736x414,0.399,54.726,86829.908,1.368,2.208
12,5g,Driving-8,tcp,1,1,70,136323,774,0,1801,5824,2254,563526,7743,bba,2000,736,414,736x414,0.416,54.77,88631.242,1.374,2.24
12,5g,Driving-8,tcp,1,1,71,138432,533,0,1801,7207,1920,480195,7634,bba,2000,736,414,736x414,0.433,54.812,90432.576,1.38,2.254
12,5g,Driving-8,tcp,1,1,72,140237,385,0,1801,7066,1360,340075,7830,bba,2000,736,414,736x414,0.449,54.853,92233.91,1.386,2.304
12,5g,Driving-8,tcp,1,1,73,142247,536,0,1801,5879,1575,393896,7820,bba,2000,736,414,736x414,0.465,54.893,94035.244,1.392,2.329
12,5g,Driving-8,tcp,1,1,74,143994,332,0,1801,5428,901,225283,8074,bba,2000,736,414,736x414,0.481,54.931,95836.578,1.397,2.34
12,5g,Driving-8,tcp,1,1,75,145483,30,0,1801,1866,28,7000,8585,bba,2000,736,414,736x414,0.496,54.969,97637.912,1.402,2.324
12,5g,Driving-8,tcp,1,1,76,147847,899,0,2422,4358,1959,489818,8222,bba,2000,1280,720,1280x720,0.513,55.068,99439.246,1.416,2.344
12,5g,Driving-8,tcp,1,1,77,150334,1055,0,2422,7569,3992,998178,7735,bba,2000,1280,720,1280x720,0.529,55.16,101861.613,1.429,2.395
12,5g,Driving-8,tcp,1,1,78,152524,774,0,2422,12476,4828,1207094,7546,bba,2000,1280,720,1280x720,0.545,55.249,104283.98,1.442,2.406
12,5g,Driving-8,tcp,1,1,79,155346,1291,0,2422,6470,4176,1044166,6725,bba,2000,1280,720,1280x720,0.561,55.336,106706.347,1.454,2.423
12,5g,Driving-8,tcp,1,1,80,158406,1578,0,2422,5996,4731,1182790,5665,bba,2000,1280,720,1280x720,0.577,55.421,109128.714,1.466,2.448
12,5g,Driving-8,tcp,1,1,81,160605,745,0,2422,9651,3595,898836,5466,bba,2000,1280,720,1280x720,0.593,55.503,111551.081,1.478,2.451
12,5g,Driving-8,tcp,1,1,82,163217,1086,0,2422,5444,2956,739082,4854,bba,2000,1280,720,1280x720,0.609,55.584,113973.448,1.49,2.467
12,5g,Driving-8,tcp,1,1,83,165601,785,0,2422,6857,2691,672878,4471,bba,2000,1280,720,1280x720,0.624,55.662,116395.815,1.501,2.489
12,5g,Driving-8,tcp,1,1,84,168270,1176,0,2422,5248,3085,771467,3803,bba,2000,1280,720,1280x720,0.639,55.739,118818.182,1.512,2.55
12,5g,Driving-8,tcp,1,1,85,171575,1777,0,2422,2836,2520,630137,2499,bba,2000,1280,720,1280x720,0.654,55.814,121240.549,1.522,2.568
12,5g,Driving-8,tcp,1,1,86,173646,548,0,2422,7720,2115,528857,2428,bba,2000,1280,720,1280x720,0.669,55.887,123662.916,1.533,2.582
12,5g,Driving-8,tcp,1,1,87,175559,399,0,2422,10809,2156,539129,2516,bba,2000,1280,720,1280x720,0.684,55.959,126085.283,1.543,2.601
12,5g,Driving-8,tcp,1,1,88,177713,617,0,2422,7567,2334,583613,2362,bba,2000,1280,720,1280x720,0.698,56.029,128507.65,1.553,2.662
12,5g,Driving-8,tcp,1,1,89,180044,775,0,2422,10167,3940,985009,2032,bba,2000,1280,720,1280x720,0.713,56.097,130930.017,1.563,2.674
12,5g,Driving-8,tcp,1,1,90,182514,899,438,2422,9986,4488,1122213,2000,bba,2000,1280,720,1280x720,0.727,56.303,134666.384,-32.381,2.51
12,5g,Driving-8,tcp,1,1,91,184830,706,315,2422,10033,3541,885487,2000,bba,2000,1280,720,1280x720,0.741,56.466,138033.751,-24.793,2.42
12,5g,Driving-8,tcp,1,1,92,187542,1122,712,2422,9684,5433,1358311,2000,bba,2000,1280,720,1280x720,0.755,56.612,141278.118,-22.774,2.35
12,5g,Driving-8,tcp,1,1,93,190136,926,593,2422,7162,3316,829037,2000,bba,2000,1280,720,1280x720,0.768,56.757,144534.485,-21.725,2.375
12,5g,Driving-8,tcp,1,1,94,192731,960,594,2422,5247,2518,629740,2000,bba,2000,1280,720,1280x720,0.782,56.778,146602.852,-22.155,2.31
12,5g,Driving-8,tcp,1,1,95,196964,2604,2233,2422,3255,4238,1059695,2000,bba,2000,1280,720,1280x720,0.795,57.327,153945.219,-19.824,2.264
12,5g,Driving-8,tcp,1,1,96,198848,78,0,239,3623,141,35325,2117,bba,2000,320,180,320x180,0.768,57.11,150219.882,-20.279,2.203
12,5g,Driving-8,tcp,1,1,97,200837,379,0,378,2399,454,113664,2128,bba,2000,384,216,384x216,0.748,56.339,143760.397,1.59,2.191
12,5g,Driving-8,tcp,1,1,98,202762,236,0,378,4857,573,143286,2204,bba,2000,384,216,384x216,0.727,56.253,144138.974,1.578,2.173
12,5g,Driving-8,tcp,1,1,99,204714,312,0,572,3259,508,127103,2252,bba,2000,512,288,512x288,0.714,56.167,144517.551,1.568,2.15
12,5g,Driving-8,tcp,1,1,100,206766,349,0,572,4647,811,202759,2200,bba,2000,512,288,512x288,0.7,56.098,145090.04,1.558,2.099
12,5g,Driving-8,tcp,1,1,101,208758,319,0,572,5504,878,219503,2209,bba,2000,512,288,512x288,0.688,56.029,145662.529,1.548,2.037
12,5g,Driving-8,tcp,1,1,102,210708,280,0,572,3848,538,134683,2260,bba,2000,512,288,512x288,0.675,55.962,146235.018,1.538,2.03
12,5g,Driving-8,tcp,1,1,103,212644,239,0,572,4183,499,124988,2324,bba,2000,512,288,512x288,0.663,55.897,146807.507,1.529,2.005
12,5g,Driving-8,tcp,1,1,104,214657,282,0,766,3382,476,119225,2312,bba,2000,512,288,512x288,0.656,55.832,147379.996,1.522,2
12,5g,Driving-8,tcp,1,1,105,216666,286,0,766,3463,495,123804,2303,bba,2000,512,288,512x288,0.65,55.782,148146.294,1.514,1.995
12,5g,Driving-8,tcp,1,1,106,218898,391,0,766,3384,661,165432,2071,bba,2000,512,288,512x288,0.644,55.733,148912.592,1.507,1.992
12,5g,Driving-8,tcp,1,1,107,220979,385,9,766,6160,1185,296495,2000,bba,2000,512,288,512x288,0.638,55.687,149705.89,2.379,1.939
12,5g,Driving-8,tcp,1,1,108,223309,529,330,766,3771,997,249413,2000,bba,2000,512,288,512x288,0.632,55.726,151462.188,-53.628,1.891
12,5g,Driving-8,tcp,1,1,109,225305,279,0,766,5213,727,181823,2005,bba,2000,512,288,512x288,0.626,55.676,152201.486,-57.442,1.888
12,5g,Driving-8,tcp,1,1,110,227195,170,0,766,5856,497,124449,2115,bba,2000,512,288,512x288,0.62,55.544,151977.784,1.48,1.885
12,5g,Driving-8,tcp,1,1,111,229272,286,0,1077,6352,908,227109,2038,bba,2000,640,360,640x360,0.621,55.511,152744.082,1.477,1.89
12,5g,Driving-8,tcp,1,1,112,231689,603,378,1077,2219,669,167332,2000,bba,2000,640,360,640x360,0.622,55.582,154956.004,-47.618,1.849
12,5g,Driving-8,tcp,1,1,113,233483,37,0,1077,18448,341,85326,2207,bba,2000,640,360,640x360,0.623,55.557,156033.926,-48.267,1.849
12,5g,Driving-8,tcp,1,1,114,235415,131,0,1801,6133,401,100433,2276,bba,2000,736,414,736x414,0.632,55.488,155977.848,1.473,1.853
12,5g,Driving-8,tcp,1,1,115,237434,227,0,2422,6042,685,171451,2258,bba,2000,1280,720,1280x720,0.643,55.548,157779.182,1.481,1.859
12,5g,Driving-8,tcp,1,1,116,239767,519,75,3091,4459,1157,289301,2000,bba,2000,1280,720,1280x720,0.649,55.667,160426.549,11.049,1.825
12,5g,Driving-8,tcp,1,1,117,243512,1959,1745,3091,2303,2255,563996,2000,bba,2000,1280,720,1280x720,0.655,56.188,168753.455,-21.442,1.791
12,5g,Driving-8,tcp,1,1,118,245623,303,110,3091,16885,2558,639551,2000,bba,2000,1280,720,1280x720,0.662,56.286,171950.361,-21.393,1.763
12,5g,Driving-8,tcp,1,1,119,248230,758,607,3091,10173,3855,963904,2000,bba,2000,1280,720,1280x720,0.669,56.102,171628.267,-28.402,1.737
12,5g,Driving-8,tcp,1,1,120,250283,193,53,3091,29436,2840,710164,2000,bba,2000,1280,720,1280x720,0.676,56.178,174549.173,-29.88,1.713
11,5g,Driving-9,tcp,1,1,1,107,106,0,239,160,8,2132,2000,bba,2000,320,180,320x180,0,51.077,-5760.485,0.24,1.871
11,5g,Driving-9,tcp,1,1,2,2897,1692,0,378,647,547,136969,4000,bba,2000,384,216,384x216,0.419,47.061,-11520.97,0.309,1.882
11,5g,Driving-9,tcp,1,1,3,6941,2999,43,378,480,720,180164,2000,bba,2000,384,216,384x216,0.477,47.83,986.607,-22.911,1.826
11,5g,Driving-9,tcp,1,1,4,10273,2297,1332,239,376,432,108123,2000,bba,2000,320,180,320x180,0.447,60.009,5083.06,-19.808,1.687
11,5g,Driving-9,tcp,1,1,5,13320,1425,1046,239,380,270,67720,2000,bba,2000,320,180,320x180,0.436,63.758,8331.575,-19.789,1.612
11,5g,Driving-9,tcp,1,1,6,15029,686,0,239,727,249,62348,2292,bba,2000,320,180,320x180,0.43,52.986,4575.09,-19.946,1.63
11,5g,Driving-9,tcp,1,1,7,17116,1058,0,239,402,212,53248,2205,bba,2000,320,180,320x180,0.428,46.852,1676.605,0.279,1.653
11,5g,Driving-9,tcp,1,1,8,19036,903,0,239,409,184,46171,2286,bba,2000,320,180,320x180,0.427,46.817,1916.12,0.274,1.663
11,5g,Driving-9,tcp,1,1,9,21096,1051,0,239,428,225,56343,2226,bba,2000,320,180,320x180,0.426,46.79,2155.635,0.27,1.67
11,5g,Driving-9,tcp,1,1,10,22837,782,0,239,473,185,46325,2486,bba,2000,320,180,320x180,0.426,46.769,2395.15,0.267,1.676
11,5g,Driving-9,tcp,1,1,11,24931,1099,0,239,400,220,55018,2392,bba,2000,320,180,320x180,0.427,46.751,2634.665,0.265,1.681
11,5g,Driving-9,tcp,1,1,12,26819,880,0,239,473,208,52119,2504,bba,2000,320,180,320x180,0.427,46.736,2874.18,0.263,1.685
11,5g,Driving-9,tcp,1,1,13,28527,708,0,239,512,181,45321,2797,bba,2000,320,180,320x180,0.428,46.724,3113.695,0.261,1.688
11,5g,Driving-9,tcp,1,1,14,30027,494,0,239,511,126,31597,3298,bba,2000,320,180,320x180,0.429,46.713,3353.21,0.259,1.691
11,5g,Driving-9,tcp,1,1,15,32161,1069,0,239,254,136,34006,3164,bba,2000,320,180,320x180,0.429,46.704,3592.725,0.258,1.693
11,5g,Driving-9,tcp,1,1,16,33122,100,0,239,4421,221,55270,4204,bba,2000,320,180,320x180,0.43,46.696,3832.24,0.257,1.695
11,5g,Driving-9,tcp,1,1,17,34171,180,0,378,4622,416,104011,5156,bba,2000,384,216,384x216,0.428,46.746,4071.755,0.264,1.697
11,5g,Driving-9,tcp,1,1,18,35260,207,0,572,6478,670,167627,6067,bba,2000,512,288,512x288,0.396,46.875,4450.332,0.281,1.728
11,5g,Driving-9,tcp,1,1,19,36568,382,0,766,4946,944,236216,6760,bba,2000,512,288,512x288,0.35,47.06,5022.821,0.307,1.755
11,5g,Driving-9,tcp,1,1,20,37735,267,0,766,6435,859,214790,7594,bba,2000,512,288,512x288,0.333,47.221,5789.119,0.33,1.788
11,5g,Driving-9,tcp,1,1,21,39068,426,0,766,4363,929,232352,8261,bba,2000,512,288,512x288,0.328,47.366,6555.417,0.35,1.817
11,5g,Driving-9,tcp,1,1,22,40415,394,0,766,6696,1319,329785,8915,bba,2000,512,288,512x288,0.329,47.498,7321.715,0.369,1.852
11,5g,Driving-9,tcp,1,1,23,41907,533,0,766,4210,1121,280499,9423,bba,2000,512,288,512x288,0.334,47.619,8088.013,0.387,1.862
11,5g,Driving-9,tcp,1,1,24,43165,284,0,766,7526,1068,267199,10166,bba,2000,512,288,512x288,0.341,47.73,8854.311,0.402,1.874
11,5g,Driving-9,tcp,1,1,25,44292,111,0,766,17191,954,238528,11039,bba,2000,512,288,512x288,0.35,47.832,9620.609,0.417,1.882
11,5g,Driving-9,tcp,1,1,26,45541,264,0,1077,10054,1327,331805,11790,bba,2000,640,360,640x360,0.338,48.027,10386.907,0.442,1.917
11,5g,Driving-9,tcp,1,1,27,46737,233,0,1077,11423,1330,332717,12594,bba,2000,640,360,640x360,0.334,48.192,11464.829,0.466,1.942
11,5g,Driving-9,tcp,1,1,28,48320,594,0,1801,7188,2135,533761,13011,bba,2000,736,414,736x414,0.256,48.58,12542.751,0.514,1.996
11,5g,Driving-9,tcp,1,1,29,49699,383,0,1801,9900,1895,473995,13633,bba,2000,736,414,736x414,0.215,48.89,14344.085,0.558,2.03
11,5g,Driving-9,tcp,1,1,30,51424,738,0,1801,4816,1777,444349,13909,bba,2000,736,414,736x414,0.195,49.181,16145.419,0.6,2.07
11,5g,Driving-9,tcp,1,1,31,52853,321,0,1801,8388,1346,336578,14480,bba,2000,736,414,736x414,0.187,49.452,17946.753,0.638,2.088
11,5g,Driving-9,tcp,1,1,32,54261,413,0,1801,7872,1625,406424,15073,bba,2000,736,414,736x414,0.187,49.706,19748.087,0.675,2.107
11,5g,Driving-9,tcp,1,1,33,55469,138,0,1801,27304,1884,471010,15865,bba,2000,736,414,736x414,0.193,49.945,21549.421,0.709,2.131
11,5g,Driving-9,tcp,1,1,34,57360,817,0,2422,3341,1364,341237,15974,bba,2000,1280,720,1280x720,0.163,50.33,23350.755,0.759,2.197
11,5g,Driving-9,tcp,1,1,35,59514,1093,0,2422,3684,2013,503338,15821,bba,2000,1280,720,1280x720,0.148,50.662,25773.122,0.807,2.261
11,5g,Driving-9,tcp,1,1,36,61118,525,0,2422,4560,1197,299282,16218,bba,2000,1280,720,1280x720,0.143,50.976,28195.489,0.852,2.309
11,5g,Driving-9,tcp,1,1,37,62477,263,0,2422,10912,1435,358755,16859,bba,2000,1280,720,1280x720,0.145,51.273,30617.856,0.894,2.327
11,5g,Driving-9,tcp,1,1,38,63579,51,0,2422,50004,1275,318780,17758,bba,2000,1280,720,1280x720,0.153,51.555,33040.223,0.934,2.366
11,5g,Driving-9,tcp,1,1,39,65230,568,0,3091,6060,1721,430293,18107,bba,2000,1280,720,1280x720,0.13,51.97,35462.59,0.99,2.489
11,5g,Driving-9,tcp,1,1,40,66778,450,0,3091,7484,1684,421011,18559,bba,2000,1280,720,1280x720,0.119,52.338,38554.496,1.042,2.519
11,5g,Driving-9,tcp,1,1,41,68279,375,0,3091,10563,1980,495145,19058,bba,2000,1280,720,1280x720,0.116,52.688,41646.402,1.092,2.548
11,5g,Driving-9,tcp,1,1,42,69824,421,0,3091,9585,2017,504422,19514,bba,2000,1280,720,1280x720,0.121,53.022,44738.308,1.14,2.57
11,5g,Driving-9,tcp,1,1,43,71355,406,0,3091,10778,2187,546986,19984,bba,2000,1280,720,1280x720,0.13,53.339,47830.214,1.185,2.598
11,5g,Driving-9,tcp,1,1,44,73061,517,0,3091,8648,2235,558901,20278,bba,2000,1280,720,1280x720,0.143,53.643,50922.12,1.228,2.611
11,5g,Driving-9,tcp,1,1,45,74643,431,0,3091,7784,1677,419398,20697,bba,2000,1280,720,1280x720,0.16,53.933,54014.026,1.27,2.629
11,5g,Driving-9,tcp,1,1,46,76647,830,0,3091,4342,1802,450535,20693,bba,2000,1280,720,1280x720,0.178,54.21,57105.932,1.309,2.646
